arg334934_arg335091	o8_1,o9_2	A parent shouldn't use spanking as an option to discipline a child because they might grow up traumatized and they might feel unloved since they would get spanked a lot, that will cause a low self of esteem. Also spanking shouldn't be an option because at that moment the parent would be full with anger and they wouldn't be thinking logically.	Parents shouldn't use spanking as an option to discipline it just makes the child get mad than to see what they did wrong.
arg335032_arg334961	o8_1,o8_4,o9_2	I say no because spanking doesn't really solve the problem, anyone can get over a spanking fast, and do whatever they did again. So its better to be a bit strict, than to abuse a kid.	Spanking should never be the answer. Spanking should be the LAST option. <br/> Yes, I agree that if it gets to a certain point you can lightly spank the kid, but never to the point where you're beating the kid.
arg334958_arg336204	o8_1	I strongly believe parents should not use physical punishment like spanking to discipline their child. The child will obey if they have a strong healthy relationship with a parent, if they have gained their respect. The parents should have a friendly relationship with their child and the child will soon respect them and agree to what their parents decide although they may not like it. They will learn that the parents know whats best for them.	No, because they don't really understand what they are doing since they are barely growing up and still trying to understand the world.
arg336204_arg335030	o8_1,o9_2	I strongly believe parents should not use physical punishment like spanking to discipline their child. The child will obey if they have a strong healthy relationship with a parent, if they have gained their respect. The parents should have a friendly relationship with their child and the child will soon respect them and agree to what their parents decide although they may not like it. They will learn that the parents know whats best for them.	Some kids don't learn by spanking them..So why waste your time on that, when you can always take something valuable away from them.
arg334943_arg334927	o8_1,o6_1	No because spanking might effects the relationship between the child and parents. And Children can pick up on the parents attitude acting violent. There are better ways to solve problems, for example using the other techniques.	Children should not be spanked because they should be treated as equals lol I wouldn't want my child to hit me.
arg335086_arg335095	o8_1,o8_4,o9_3,o6_1	Spanking should not be an option to discipline a child, parents have a lot other options before spanking. Its better to talk to them about what they did wrong and solve the problem in a proper way.	The child is young and doesn't know what is wrong and what is right.
arg334918_arg336204	o9_1	I strongly believe parents should not use physical punishment like spanking to discipline their child. The child will obey if they have a strong healthy relationship with a parent, if they have gained their respect. The parents should have a friendly relationship with their child and the child will soon respect them and agree to what their parents decide although they may not like it. They will learn that the parents know whats best for them.	Because if the child is young they dont know whats wrong and whats right the parent needs to teach the child from whats wrong and from whats right
arg334934_arg334978	o8_1	A parent shouldn't use spanking as an option to discipline a child because they might grow up traumatized and they might feel unloved since they would get spanked a lot, that will cause a low self of esteem. Also spanking shouldn't be an option because at that moment the parent would be full with anger and they wouldn't be thinking logically.	I don't think that spanking should be necessary,spanking would last just a minute, but punishing could last up to 2 or 3 weeks or maybe more.
arg334934_arg335096	o8_1,o9_4,o6_1	A parent shouldn't use spanking as an option to discipline a child because they might grow up traumatized and they might feel unloved since they would get spanked a lot, that will cause a low self of esteem. Also spanking shouldn't be an option because at that moment the parent would be full with anger and they wouldn't be thinking logically.	Parents shouldn't use spanking as an option to discipline it just makes the child get mad than to see what they did wrong.
arg335564_arg335084	o9_1	Nope. I believe it shouldnt be done just to discipline a child. Parents could just scold their child just so they would stop what they are doing wrong. Hitting is not really a solution because aside hurting a child emotionally, it also hurts them physically. Kids wouldnt learn the value of respect for their parents because they would only learn how to be scared. They wont do the wrong action again next time, not because they've learned their lesson, but because they are just scared that their parents would hit them	I think parents should not spank because there's other way to make them behave.
arg335032_arg336204	o8_4,o6_3	I strongly believe parents should not use physical punishment like spanking to discipline their child. The child will obey if they have a strong healthy relationship with a parent, if they have gained their respect. The parents should have a friendly relationship with their child and the child will soon respect them and agree to what their parents decide although they may not like it. They will learn that the parents know whats best for them.	Spanking should never be the answer. Spanking should be the LAST option. <br/> Yes, I agree that if it gets to a certain point you can lightly spank the kid, but never to the point where you're beating the kid.
arg336209_arg336894	o8_1,o6_1	It is unnecessary, as well as being quite unrelated to how a child develops into an adult. There are children who were spanked growing up who grow up to be terrible adults, and children who were not spanked growing up who become good or even great adults.	No because if we hit our children their gonna think that we don't love them.
arg336204_arg335112	o8_1,o6_1	I strongly believe parents should not use physical punishment like spanking to discipline their child. The child will obey if they have a strong healthy relationship with a parent, if they have gained their respect. The parents should have a friendly relationship with their child and the child will soon respect them and agree to what their parents decide although they may not like it. They will learn that the parents know whats best for them.	Honestly, I Think It's better to try a different option besides spanking that can affect a child's way of thinking and may get depressed
arg336204_arg335104	o8_1,o9_1	I strongly believe parents should not use physical punishment like spanking to discipline their child. The child will obey if they have a strong healthy relationship with a parent, if they have gained their respect. The parents should have a friendly relationship with their child and the child will soon respect them and agree to what their parents decide although they may not like it. They will learn that the parents know whats best for them.	Because spanking is mostly out of anger and can be for more then what your kid had done like if some one else made thm mad thy let it all out on thm
arg334891_arg335129	o8_1,o7_1	Honestly, I believe that spanking shouldn't be accepted to discipline a child. There are many options that parents can take. That's why we have a mouth to speak and say what's right from wrong and wrong from right.	I don't think anybody would have liked to get spanked by there parents therefore , spanking shouldn't be an Option
arg335030_arg334943	o8_5	No because spanking might effects the relationship between the child and parents. And Children can pick up on the parents attitude acting violent. There are better ways to solve problems, for example using the other techniques.	Some kids don't learn by spanking them..So why waste your time on that, when you can always take something valuable away from them.
arg335096_arg335095	o8_1,o8_4	Spanking should not be an option to discipline a child, parents have a lot other options before spanking. Its better to talk to them about what they did wrong and solve the problem in a proper way.	Parents shouldn't use spanking as an option to discipline it just makes the child get mad than to see what they did wrong.
arg336204_arg336048	o8_1,o8_5	I strongly believe parents should not use physical punishment like spanking to discipline their child. The child will obey if they have a strong healthy relationship with a parent, if they have gained their respect. The parents should have a friendly relationship with their child and the child will soon respect them and agree to what their parents decide although they may not like it. They will learn that the parents know whats best for them.	People should not hit there kids because the kid will think it is OK to hit someone else back like for an example at school they will end up fighting and abusive to others.
