530_73625	o9_1,o5_2,o7_2	Do gay marriages hurt anyone? No. Do gay marriages kill many people? No. Are gay marriages going to end the world? No. Are gay marriages in anyway affecting anyone but the two getting married? No. Then why the hell do straight ppl get so offensive? If you want marrage to just be between you fine let them do something else to show they love each other. Bottom line, if you love someone you should be allowed to be with them. God accepts everyone, his people should follow that. Bottom line, it should be a sin to kep two people who love each other apart. Enough said.	EVERYONE, regardless of sexual orientation, has the right to be miserable. I say let gay people know the joys of divorce, splitting of assets, custody, alimony, child support, the whole nine yards! In fact, make civil unions illegal; it makes it too easy to "walk away" from a relationship and encourages roomates to be "couples" to help a buddy out with benefits.Civil Unions, gone, Gay marraige, IN!
594_519	o8_1,o8_4	I don't care if calling it "marriage" offends people, or violates what they call the sanctity of marriage, gays should have the same RIGHTS that a married couple gets. Civil Union, Marriage, the coming together of two souls, or whatever you prefer to call it- gays NEED to be recognized on that level. Not allowing this is a violation to the constitution and it's unfortunate that the Supreme Court won't take a case on this because they're leaving it up to the states, yet Bush wanted to make an amendment stating what marriage is...	This is not a commonly known fact - Can you point me to a reference? <br/> Or do you mean that gay _sex_ is helping spread AIDS? In which case gay marriage may help reduce the problem.
519_530	o8_1,o9_2	EVERYONE, regardless of sexual orientation, has the right to be miserable. I say let gay people know the joys of divorce, splitting of assets, custody, alimony, child support, the whole nine yards! In fact, make civil unions illegal; it makes it too easy to "walk away" from a relationship and encourages roomates to be "couples" to help a buddy out with benefits.Civil Unions, gone, Gay marraige, IN!	This is not a commonly known fact - Can you point me to a reference? <br/> Or do you mean that gay _sex_ is helping spread AIDS? In which case gay marriage may help reduce the problem.
519_74144	o6_1,o7_3	Yes I believe gay marriage should be allowed. Mosy who do not want it to be allowed just dont like homosexuality all together, and therefore the opposing side tends to be prejudice. If two men or two women are happy together, love each other, and want to be with each other forever why shouldn't they be allowed to get married??	This is not a commonly known fact - Can you point me to a reference? <br/> Or do you mean that gay _sex_ is helping spread AIDS? In which case gay marriage may help reduce the problem.
76758_74144	o9_3,o9_4	Gay marriage is a lifestyle choice. It may be considered "unnatural", but that is between that person and his/her love interest. Love is all some people have... You can't take that one given right away because it makes you uncomfortable. They want acceptance and understanding. Let them be happy or just ignore it. You don't chose to be gay either. Who would chose to live that way? They are constantly being harrassed and can't be with their loved one. It's unfortunate and cruel. Please be respecful of them. They have done nothing wrong, God created them that way. 3	Yes I believe gay marriage should be allowed. Mosy who do not want it to be allowed just dont like homosexuality all together, and therefore the opposing side tends to be prejudice. If two men or two women are happy together, love each other, and want to be with each other forever why shouldn't they be allowed to get married??
74144_541	o9_2,o5_1,o7_1	Yes I believe gay marriage should be allowed. Mosy who do not want it to be allowed just dont like homosexuality all together, and therefore the opposing side tends to be prejudice. If two men or two women are happy together, love each other, and want to be with each other forever why shouldn't they be allowed to get married??	The "who gives a crap" button was your browser's back button. No one said you had to read this or vote on this or post a comment. It always baffles me to see people take the time to post a comment to say they don't care and everyone should stop talking about it. And another thing... people who post comments like mine make me sick.
76794_541	o8_1,o6_2,o7_1,o7_2,o7_3	There is an argument of people saying is gay marriage acceptable or unacceptable. I would say most of the population of Britain would say it is wrong however I think anybody should be allowed to express there feelings to the one they love so I think it is acceptable. Because how come we can get married to the other secuality however a man can't express his feelings to a man or a woman and a woman as gay sexuality I think gays should be allowed to do what they like when they like !!	The "who gives a crap" button was your browser's back button. No one said you had to read this or vote on this or post a comment. It always baffles me to see people take the time to post a comment to say they don't care and everyone should stop talking about it. And another thing... people who post comments like mine make me sick.
75425_63084	o8_1	Religion, lifestyle etc is a personal choice. If your religion or culture disallows gay marriage, that's fine. It means you don't want to marry a person of the same gender. But then why should it extend to other religions or cultures? Gay people marrying in no way affects your marriage to the opposite gender either, they simply get married and get on with it just like you do.	AS LONG AS IT IS NOT DISEASE WE SHOULD ALL BE FINE WITH ITT ITS NOT OUR BUSINESS!!!
80099_79006	o8_1,o6_3	You cannot choose someone's lifestyle because you don't agree with it. You cannot call someone's lifestyle a "choice" when you are not that person and know that homosexuality was not a "choice."	If straights are allowed to get married and do whatever they want, why cant gays?
30529_541	o8_1,o5_1,o7_2,o7_3	How can anyone say that Gay Marriage is Wrong. It is a personal choice that is made from personal beliefs so who are we to say that gay couples do not have the right to enjoy all of the benefits that straight couples do?	The "who gives a crap" button was your browser's back button. No one said you had to read this or vote on this or post a comment. It always baffles me to see people take the time to post a comment to say they don't care and everyone should stop talking about it. And another thing... people who post comments like mine make me sick.
